Timestamp,VIN,Speed,FuelLevel,Location,EngineTemp
2024-01-01 01:51:00,VIN-A0037,57.0,57.2,"12.2388,109.1967",91.1
2024-01-01 01:54:00,VIN-A0038,72.8,96.6,"10.0452,105.7469",98.5
2024-01-01 01:57:00,VIN-A0039,47.9,68.8,"11.9404,108.4583",87.5
2024-01-01 02:00:00,VIN-A0040,62.1,16.5,"10.0452,105.7469",72.6
2024-01-01 02:03:00,VIN-A0041,2.5,57.6,"10.0452,105.7469",70.3
2024-01-01 02:06:00,VIN-A0042,84.9,10.6,"21.0285,105.8542",106.2
2024-01-01 02:09:00,VIN-A0043,103.2,11.7,"10.0452,105.7469",81.1
2024-01-01 02:12:00,VIN-A0044,58.2,56.2,"10.9460,108.4419",79.7
2024-01-01 02:15:00,VIN-A0045,56.8,43.7,"21.0285,105.8542",73.9
2024-01-01 02:18:00,VIN-A0046,51.7,45.2,"10.9460,108.4419",104.6
2024-01-01 02:21:00,VIN-A0047,6.5,67.1,"21.0285,105.8542",72.4
2024-01-01 02:24:00,VIN-A0048,87.4,81.1,"21.0285,105.8542",79.9
2024-01-01 02:27:00,VIN-A0049,22.8,47.6,"20.8449,106.6881",77.3
2024-01-01 02:30:00,VIN-A0050,55.5,88.1,"21.0285,105.8542",87.7
2024-01-01 02:33:00,VIN-A0051,103.4,57.3,"10.8231,106.6297",96.1
2024-01-01 02:36:00,VIN-A0052,64.9,6.4,"21.0285,105.8542",107.1
2024-01-01 02:39:00,VIN-A0053,101.8,20.8,"10.9460,108.4419",89.3
2024-01-01 02:42:00,VIN-A0054,103.8,90.7,"16.0544,108.2022",85.2
2024-01-01 02:45:00,VIN-A0055,118.2,30.2,"10.9460,108.4419",81.4
2024-01-01 02:48:00,VIN-A0056,83.6,74.4,"10.9460,108.4419",76.2
2024-01-01 02:51:00,VIN-A0057,35.6,97.0,"10.8231,106.6297",99.9
2024-01-01 02:54:00,VIN-A0058,6.9,60.5,"16.0544,108.2022",72.3
2024-01-01 02:57:00,VIN-A0059,60.9,85.9,"21.0285,105.8542",93.8
2024-01-01 03:00:00,VIN-A0060,81.0,27.3,"21.0285,105.8542",107.7
2024-01-01 03:03:00,VIN-A0061,68.4,60.0,"10.8231,106.6297",94.8
2024-01-01 03:06:00,VIN-A0062,50.3,60.4,"11.9404,108.4583",107.4
2024-01-01 03:09:00,VIN-A0063,24.5,73.0,"10.0452,105.7469",80.6
2024-01-01 03:12:00,VIN-A0064,15.7,66.3,"10.9460,108.4419",82.6
2024-01-01 03:15:00,VIN-A0065,90.2,11.9,"10.9460,108.4419",94.8
2024-01-01 03:18:00,VIN-A0066,67.6,14.5,"10.0452,105.7469",90.2
2024-01-01 03:21:00,VIN-A0067,15.9,38.2,"21.0285,105.8542",105.2
2024-01-01 03:24:00,VIN-A0068,44.3,20.0,"12.2388,109.1967",94.5
2024-01-01 03:27:00,VIN-A0069,118.5,67.1,"10.8231,106.6297",96.7
2024-01-01 03:30:00,VIN-A0070,66.6,93.5,"21.0285,105.8542",107.6
2024-01-01 03:33:00,VIN-A0071,16.1,16.0,"21.0285,105.8542",99.7
2024-01-01 03:36:00,VIN-A0072,18.7,31.8,"10.0452,105.7469",98.7
2024-01-01 03:39:00,VIN-A0073,24.4,65.3,"12.2388,109.1967",90.2
2024-01-01 03:42:00,VIN-A0074,30.1,91.3,"10.8231,106.6297",73.7
2024-01-01 03:45:00,VIN-A0075,50.8,31.3,"10.8231,106.6297",83.3
2024-01-01 03:48:00,VIN-A0076,15.7,98.1,"16.0544,108.2022",99.6
2024-01-01 03:51:00,VIN-A0077,66.2,45.6,"10.8231,106.6297",74.5
2024-01-01 03:54:00,VIN-A0078,113.4,70.6,"16.0544,108.2022",91.8
2024-01-01 03:57:00,VIN-A0079,100.2,60.3,"16.0544,108.2022",87.2
2024-01-01 04:00:00,VIN-A0080,5.0,39.6,"10.8231,106.6297",106.0
2024-01-01 04:03:00,VIN-A0081,25.2,28.7,"21.0285,105.8542",84.1
2024-01-01 04:06:00,VIN-A0082,67.2,88.1,"16.0544,108.2022",107.0
2024-01-01 04:09:00,VIN-A0083,28.4,20.4,"16.0544,108.2022",105.3
2024-01-01 04:12:00,VIN-A0084,3.0,75.0,"11.9404,108.4583",101.3
2024-01-01 04:15:00,VIN-A0085,49.4,68.6,"10.0452,105.7469",80.7
2024-01-01 04:18:00,VIN-A0086,94.5,15.3,"10.8231,106.6297",104.3
2024-01-01 04:21:00,VIN-A0087,26.7,82.6,"10.9460,108.4419",84.0
2024-01-01 04:24:00,VIN-A0088,98.5,87.8,"10.0452,105.7469",70.9
2024-01-01 04:27:00,VIN-A0089,23.2,36.2,"21.0285,105.8542",108.7
2024-01-01 04:30:00,VIN-A0090,33.5,65.9,"20.8449,106.6881",97.2
2024-01-01 04:33:00,VIN-A0091,101.2,36.5,"10.8231,106.6297",74.6
2024-01-01 04:36:00,VIN-A0092,116.4,22.0,"12.2388,109.1967",71.5
2024-01-01 04:39:00,VIN-A0093,71.6,37.8,"11.9404,108.4583",87.5
2024-01-01 04:42:00,VIN-A0094,118.1,16.0,"10.0452,105.7469",80.2
2024-01-01 04:45:00,VIN-A0095,85.1,5.2,"10.0452,105.7469",84.6
2024-01-01 04:48:00,VIN-A0096,8.4,68.1,"11.9404,108.4583",94.9
2024-01-01 04:51:00,VIN-A0097,79.6,16.8,"12.2388,109.1967",90.3
2024-01-01 04:54:00,VIN-A0098,80.0,36.0,"12.2388,109.1967",92.2
2024-01-01 04:57:00,VIN-A0099,23.0,68.2,"20.8449,106.6881",97.1
2024-01-01 05:00:00,VIN-A0100,108.3,63.5,"12.2388,109.1967",86.2
2024-01-01 05:03:00,VIN-A0101,100.0,33.9,"10.0452,105.7469",87.2
2024-01-01 05:06:00,VIN-A0102,69.6,67.2,"10.9460,108.4419",87.7
2024-01-01 05:09:00,VIN-A0103,81.1,53.6,"16.0544,108.2022",96.4
2024-01-01 05:12:00,VIN-A0104,34.1,68.1,"11.9404,108.4583",73.7
2024-01-01 05:15:00,VIN-A0105,114.2,27.3,"12.2388,109.1967",79.0
2024-01-01 05:18:00,VIN-A0106,23.9,7.3,"10.0452,105.7469",109.4
2024-01-01 05:21:00,VIN-A0107,73.4,78.0,"10.9460,108.4419",86.6
2024-01-01 05:24:00,VIN-A0108,75.6,23.5,"20.8449,106.6881",89.8
2024-01-01 05:27:00,VIN-A0109,29.3,67.3,"10.8231,106.6297",105.7
2024-01-01 05:30:00,VIN-A0110,103.3,89.1,"20.8449,106.6881",78.8
2024-01-01 05:33:00,VIN-A0111,96.5,71.1,"10.9460,108.4419",72.0
2024-01-01 05:36:00,VIN-A0112,29.9,85.6,"10.9460,108.4419",75.3
2024-01-01 05:39:00,VIN-A0113,55.8,55.5,"11.9404,108.4583",108.0
2024-01-01 05:42:00,VIN-A0114,107.0,63.2,"20.8449,106.6881",103.2
2024-01-01 05:45:00,VIN-A0115,65.7,90.2,"10.9460,108.4419",88.0
2024-01-01 05:48:00,VIN-A0116,90.2,84.8,"12.2388,109.1967",100.6
2024-01-01 05:51:00,VIN-A0117,62.6,64.5,"12.2388,109.1967",87.6
2024-01-01 05:54:00,VIN-A0118,85.6,27.3,"11.9404,108.4583",82.8
2024-01-01 05:57:00,VIN-A0119,64.8,18.1,"10.0452,105.7469",85.3
2024-01-01 06:00:00,VIN-A0120,18.3,25.3,"20.8449,106.6881",86.3
2024-01-01 06:03:00,VIN-A0121,65.1,44.5,"10.0452,105.7469",103.3
2024-01-01 06:06:00,VIN-A0122,46.7,78.1,"10.8231,106.6297",104.3
2024-01-01 06:09:00,VIN-A0123,91.9,41.1,"10.8231,106.6297",107.7
2024-01-01 06:12:00,VIN-A0124,35.8,42.0,"20.8449,106.6881",91.5
2024-01-01 06:15:00,VIN-A0125,88.2,81.0,"10.0452,105.7469",89.5
2024-01-01 06:18:00,VIN-A0126,32.8,51.1,"20.8449,106.6881",83.4
2024-01-01 06:21:00,VIN-A0127,81.5,43.4,"16.0544,108.2022",103.6
2024-01-01 06:24:00,VIN-A0128,110.3,98.2,"10.8231,106.6297",106.3
2024-01-01 06:27:00,VIN-A0129,71.0,68.0,"21.0285,105.8542",95.7
2024-01-01 06:30:00,VIN-A0130,16.3,48.9,"10.8231,106.6297",80.4
2024-01-01 06:33:00,VIN-A0131,39.3,48.2,"11.9404,108.4583",100.4
2024-01-01 06:36:00,VIN-A0132,45.5,76.4,"20.8449,106.6881",80.1
2024-01-01 06:39:00,VIN-A0133,9.8,6.8,"10.8231,106.6297",110.0
2024-01-01 06:42:00,VIN-A0134,42.0,66.8,"10.8231,106.6297",100.2
2024-01-01 06:45:00,VIN-A0135,114.0,23.9,"10.8231,106.6297",94.9
2024-01-01 06:48:00,VIN-A0136,28.6,50.0,"21.0285,105.8542",92.6
2024-01-01 06:51:00,VIN-A0137,26.2,71.4,"11.9404,108.4583",76.7
2024-01-01 06:54:00,VIN-A0138,72.9,76.1,"21.0285,105.8542",101.1
2024-01-01 06:57:00,VIN-A0139,19.7,34.5,"10.8231,106.6297",107.2
2024-01-01 07:00:00,VIN-A0140,69.1,91.3,"20.8449,106.6881",85.9
2024-01-01 07:03:00,VIN-A0141,85.8,12.2,"10.0452,105.7469",74.1
2024-01-01 07:06:00,VIN-A0142,92.7,85.8,"21.0285,105.8542",101.8
2024-01-01 07:09:00,VIN-A0143,67.9,8.9,"20.8449,106.6881",96.5
2024-01-01 07:12:00,VIN-A0144,8.3,66.5,"10.8231,106.6297",104.0
2024-01-01 07:15:00,VIN-A0145,98.7,15.0,"11.9404,108.4583",95.4
2024-01-01 07:18:00,VIN-A0146,99.4,72.2,"20.8449,106.6881",77.0
2024-01-01 07:21:00,VIN-A0147,62.6,66.8,"10.9460,108.4419",88.6
2024-01-01 07:24:00,VIN-A0148,99.1,61.3,"11.9404,108.4583",104.1
2024-01-01 07:27:00,VIN-A0149,99.7,13.2,"10.9460,108.4419",79.8
2024-01-01 07:30:00,VIN-A0150,55.8,63.0,"20.8449,106.6881",83.5
2024-01-01 07:33:00,VIN-A0151,59.3,35.9,"10.9460,108.4419",78.5
2024-01-01 07:36:00,VIN-A0152,95.7,37.3,"12.2388,109.1967",92.2
2024-01-01 07:39:00,VIN-A0153,62.0,23.2,"10.0452,105.7469",98.8
2024-01-01 07:42:00,VIN-A0154,58.6,77.0,"10.9460,108.4419",95.8
2024-01-01 07:45:00,VIN-A0155,58.9,80.3,"21.0285,105.8542",81.8
2024-01-01 07:48:00,VIN-A0156,48.5,28.1,"11.9404,108.4583",88.9
2024-01-01 07:51:00,VIN-A0157,63.7,45.4,"11.9404,108.4583",84.1
2024-01-01 07:54:00,VIN-A0158,54.4,34.1,"10.0452,105.7469",74.8
2024-01-01 07:57:00,VIN-A0159,23.1,16.4,"16.0544,108.2022",77.7
2024-01-01 08:00:00,VIN-A0160,88.6,31.3,"12.2388,109.1967",109.2
2024-01-01 08:03:00,VIN-A0161,99.9,33.1,"11.9404,108.4583",77.2
2024-01-01 08:06:00,VIN-A0162,1.7,55.7,"12.2388,109.1967",71.8
2024-01-01 08:09:00,VIN-A0163,6.5,32.8,"16.0544,108.2022",95.5
2024-01-01 08:12:00,VIN-A0164,90.3,14.7,"10.8231,106.6297",93.0
2024-01-01 08:15:00,VIN-A0165,56.3,46.8,"16.0544,108.2022",108.6
2024-01-01 08:18:00,VIN-A0166,30.3,86.9,"21.0285,105.8542",102.9
2024-01-01 08:21:00,VIN-A0167,48.1,12.0,"10.8231,106.6297",76.1
2024-01-01 08:24:00,VIN-A0168,97.3,95.2,"21.0285,105.8542",109.8
2024-01-01 08:27:00,VIN-A0169,14.2,77.6,"10.0452,105.7469",101.0
2024-01-01 08:30:00,VIN-A0170,45.6,91.3,"12.2388,109.1967",104.4
2024-01-01 08:33:00,VIN-A0171,118.8,34.0,"10.8231,106.6297",94.4
2024-01-01 08:36:00,VIN-A0172,88.8,95.0,"10.0452,105.7469",95.0
2024-01-01 08:39:00,VIN-A0173,31.8,12.7,"10.0452,105.7469",77.0
2024-01-01 08:42:00,VIN-A0174,9.0,5.3,"10.9460,108.4419",97.6
2024-01-01 08:45:00,VIN-A0175,56.4,8.1,"12.2388,109.1967",98.3
2024-01-01 08:48:00,VIN-A0176,84.4,48.1,"10.0452,105.7469",107.0
2024-01-01 08:51:00,VIN-A0177,94.5,64.4,"10.0452,105.7469",87.0
2024-01-01 08:54:00,VIN-A0178,65.3,66.5,"12.2388,109.1967",103.1
2024-01-01 08:57:00,VIN-A0179,8.6,20.8,"12.2388,109.1967",93.8
2024-01-01 09:00:00,VIN-A0180,98.9,92.5,"10.9460,108.4419",75.0
2024-01-01 09:03:00,VIN-A0181,82.6,71.5,"12.2388,109.1967",90.0
2024-01-01 09:06:00,VIN-A0182,59.3,12.6,"10.8231,106.6297",105.6
2024-01-01 09:09:00,VIN-A0183,88.1,62.4,"10.8231,106.6297",73.7
2024-01-01 09:12:00,VIN-A0184,115.4,84.4,"10.8231,106.6297",110.0
2024-01-01 09:15:00,VIN-A0185,80.7,30.6,"10.8231,106.6297",100.5
2024-01-01 09:18:00,VIN-A0186,21.0,54.3,"10.9460,108.4419",106.6
2024-01-01 09:21:00,VIN-A0187,21.8,60.6,"10.9460,108.4419",108.8
2024-01-01 09:24:00,VIN-A0188,56.4,43.8,"11.9404,108.4583",96.8
2024-01-01 09:27:00,VIN-A0189,102.9,36.3,"10.9460,108.4419",81.5
2024-01-01 09:30:00,VIN-A0190,113.4,82.3,"10.8231,106.6297",88.2
2024-01-01 09:33:00,VIN-A0191,37.7,35.7,"20.8449,106.6881",104.6
2024-01-01 09:36:00,VIN-A0192,99.0,5.1,"10.9460,108.4419",86.5
2024-01-01 09:39:00,VIN-A0193,22.5,39.4,"10.9460,108.4419",95.0
2024-01-01 09:42:00,VIN-A0194,91.2,24.3,"16.0544,108.2022",107.1
2024-01-01 09:45:00,VIN-A0195,52.6,71.3,"21.0285,105.8542",71.2
2024-01-01 09:48:00,VIN-A0196,75.6,80.9,"16.0544,108.2022",82.4
2024-01-01 09:51:00,VIN-A0197,1.6,43.8,"10.0452,105.7469",109.7
2024-01-01 09:54:00,VIN-A0198,109.6,48.8,"21.0285,105.8542",95.9
2024-01-01 09:57:00,VIN-A0199,18.5,93.6,"12.2388,109.1967",90.4
2024-01-01 10:00:00,VIN-A0200,32.8,84.3,"10.9460,108.4419",79.7
2024-01-01 10:03:00,VIN-A0201,66.2,41.4,"16.0544,108.2022",104.6
2024-01-01 10:06:00,VIN-A0202,33.1,80.1,"20.8449,106.6881",83.6
2024-01-01 10:09:00,VIN-A0203,94.5,30.4,"10.8231,106.6297",81.3
2024-01-01 10:12:00,VIN-A0204,35.8,60.8,"10.9460,108.4419",104.6
2024-01-01 10:15:00,VIN-A0205,53.6,51.0,"11.9404,108.4583",92.1
2024-01-01 10:18:00,VIN-A0206,65.2,48.3,"11.9404,108.4583",104.8
2024-01-01 10:21:00,VIN-A0207,117.7,27.7,"20.8449,106.6881",79.3
2024-01-01 10:24:00,VIN-A0208,93.1,9.1,"10.9460,108.4419",98.2
2024-01-01 10:27:00,VIN-A0209,97.4,41.7,"16.0544,108.2022",89.8
2024-01-01 10:30:00,VIN-A0210,4.4,52.7,"11.9404,108.4583",104.8
2024-01-01 10:33:00,VIN-A0211,104.9,46.8,"10.9460,108.4419",70.6
2024-01-01 10:36:00,VIN-A0212,17.3,87.7,"16.0544,108.2022",73.0
2024-01-01 10:39:00,VIN-A0213,93.8,30.2,"20.8449,106.6881",96.0
2024-01-01 10:42:00,VIN-A0214,102.2,86.0,"20.8449,106.6881",108.2
2024-01-01 10:45:00,VIN-A0215,75.2,89.3,"10.9460,108.4419",104.9
2024-01-01 10:48:00,VIN-A0216,4.3,11.5,"12.2388,109.1967",109.9
2024-01-01 10:51:00,VIN-A0217,89.6,46.2,"21.0285,105.8542",100.4
2024-01-01 10:54:00,VIN-A0218,84.5,14.5,"16.0544,108.2022",97.8
2024-01-01 10:57:00,VIN-A0219,108.4,9.4,"10.8231,106.6297",81.7
2024-01-01 11:00:00,VIN-A0220,45.0,18.8,"20.8449,106.6881",92.6
2024-01-01 11:03:00,VIN-A0221,95.1,21.1,"21.0285,105.8542",94.4
2024-01-01 11:06:00,VIN-A0222,45.9,69.9,"10.9460,108.4419",106.5
2024-01-01 11:09:00,VIN-A0223,17.2,48.8,"12.2388,109.1967",88.4
2024-01-01 11:12:00,VIN-A0224,80.0,90.4,"10.9460,108.4419",106.0
2024-01-01 11:15:00,VIN-A0225,81.3,20.0,"10.9460,108.4419",107.8
2024-01-01 11:18:00,VIN-A0226,118.5,33.4,"20.8449,106.6881",97.6
2024-01-01 11:21:00,VIN-A0227,54.8,33.7,"20.8449,106.6881",104.1
2024-01-01 11:24:00,VIN-A0228,12.8,41.2,"11.9404,108.4583",93.0
2024-01-01 11:27:00,VIN-A0229,119.1,33.0,"20.8449,106.6881",81.0
2024-01-01 11:30:00,VIN-A0230,67.9,70.2,"10.8231,106.6297",106.4
2024-01-01 11:33:00,VIN-A0231,89.4,84.1,"12.2388,109.1967",101.0
2024-01-01 11:36:00,VIN-A0232,27.6,81.2,"10.0452,105.7469",95.5
2024-01-01 11:39:00,VIN-A0233,74.5,69.4,"16.0544,108.2022",95.1
2024-01-01 11:42:00,VIN-A0234,108.4,66.4,"12.2388,109.1967",101.5
2024-01-01 11:45:00,VIN-A0235,4.0,39.7,"16.0544,108.2022",73.6
2024-01-01 11:48:00,VIN-A0236,35.4,76.0,"16.0544,108.2022",78.0
2024-01-01 11:51:00,VIN-A0237,94.4,88.3,"11.9404,108.4583",91.2
2024-01-01 11:54:00,VIN-A0238,109.6,83.9,"12.2388,109.1967",106.6
2024-01-01 11:57:00,VIN-A0239,113.3,96.9,"12.2388,109.1967",99.9
2024-01-01 12:00:00,VIN-A0240,40.6,15.9,"21.0285,105.8542",75.6
2024-01-01 12:03:00,VIN-A0241,116.0,86.7,"20.8449,106.6881",108.7
2024-01-01 12:06:00,VIN-A0242,96.6,39.7,"20.8449,106.6881",70.6
2024-01-01 12:09:00,VIN-A0243,64.4,48.2,"12.2388,109.1967",93.4
2024-01-01 12:12:00,VIN-A0244,98.7,94.3,"21.0285,105.8542",97.0
2024-01-01 12:15:00,VIN-A0245,56.6,63.9,"11.9404,108.4583",106.6
2024-01-01 12:18:00,VIN-A0246,26.6,11.0,"10.9460,108.4419",106.4
2024-01-01 12:21:00,VIN-A0247,36.3,43.8,"16.0544,108.2022",71.8
2024-01-01 12:24:00,VIN-A0248,4.5,99.6,"21.0285,105.8542",73.9
2024-01-01 12:27:00,VIN-A0249,106.5,17.9,"10.9460,108.4419",84.8
2024-01-01 12:30:00,VIN-A0250,113.9,71.2,"20.8449,106.6881",93.5
2024-01-01 12:33:00,VIN-A0251,87.2,89.1,"21.0285,105.8542",103.3
2024-01-01 12:36:00,VIN-A0252,73.9,94.2,"12.2388,109.1967",71.3
2024-01-01 12:39:00,VIN-A0253,44.5,47.1,"10.0452,105.7469",104.2
2024-01-01 12:42:00,VIN-A0254,11.9,70.1,"11.9404,108.4583",72.4
2024-01-01 12:45:00,VIN-A0255,33.1,97.0,"10.9460,108.4419",73.7
2024-01-01 12:48:00,VIN-A0256,25.5,65.8,"10.8231,106.6297",72.0
2024-01-01 12:51:00,VIN-A0257,40.0,98.9,"10.0452,105.7469",72.7
2024-01-01 12:54:00,VIN-A0258,91.8,24.7,"10.0452,105.7469",102.5
2024-01-01 12:57:00,VIN-A0259,28.0,78.6,"10.8231,106.6297",81.1
2024-01-01 13:00:00,VIN-A0260,118.1,98.8,"12.2388,109.1967",101.9
2024-01-01 13:03:00,VIN-A0261,13.2,87.3,"16.0544,108.2022",70.6
2024-01-01 13:06:00,VIN-A0262,94.8,27.6,"11.9404,108.4583",70.6
2024-01-01 13:09:00,VIN-A0263,31.8,17.0,"20.8449,106.6881",91.0
2024-01-01 13:12:00,VIN-A0264,89.5,50.2,"11.9404,108.4583",90.5
2024-01-01 13:15:00,VIN-A0265,13.1,52.9,"10.8231,106.6297",99.1
2024-01-01 13:18:00,VIN-A0266,109.1,67.6,"12.2388,109.1967",88.3
2024-01-01 13:21:00,VIN-A0267,115.7,10.8,"10.9460,108.4419",103.9
2024-01-01 13:24:00,VIN-A0268,51.2,15.3,"10.9460,108.4419",72.9
2024-01-01 13:27:00,VIN-A0269,9.7,62.8,"21.0285,105.8542",75.0
2024-01-01 13:30:00,VIN-A0270,74.9,60.6,"11.9404,108.4583",85.2
2024-01-01 13:33:00,VIN-A0271,71.7,33.0,"20.8449,106.6881",74.0
2024-01-01 13:36:00,VIN-A0272,84.2,86.0,"10.0452,105.7469",87.2
2024-01-01 13:39:00,VIN-A0273,106.6,44.3,"10.9460,108.4419",85.9
2024-01-01 13:42:00,VIN-A0274,87.6,34.7,"11.9404,108.4583",96.6
2024-01-01 13:45:00,VIN-A0275,44.9,19.5,"10.9460,108.4419",72.7
2024-01-01 13:48:00,VIN-A0276,99.8,13.9,"21.0285,105.8542",99.8
2024-01-01 13:51:00,VIN-A0277,44.7,17.4,"10.8231,106.6297",93.5
2024-01-01 13:54:00,VIN-A0278,67.4,36.3,"21.0285,105.8542",86.4
2024-01-01 13:57:00,VIN-A0279,104.8,94.4,"20.8449,106.6881",104.7
2024-01-01 14:00:00,VIN-A0280,86.5,97.0,"12.2388,109.1967",84.1
2024-01-01 14:03:00,VIN-A0281,69.4,25.2,"10.9460,108.4419",79.0
2024-01-01 14:06:00,VIN-A0282,13.0,85.3,"11.9404,108.4583",74.6
2024-01-01 14:09:00,VIN-A0283,33.4,26.5,"20.8449,106.6881",103.8
2024-01-01 14:12:00,VIN-A0284,116.9,82.8,"10.8231,106.6297",94.4
2024-01-01 14:15:00,VIN-A0285,78.9,70.9,"10.8231,106.6297",77.2
2024-01-01 14:18:00,VIN-A0286,84.3,34.4,"11.9404,108.4583",84.0
2024-01-01 14:21:00,VIN-A0287,21.8,18.6,"20.8449,106.6881",72.8
2024-01-01 14:24:00,VIN-A0288,88.9,97.3,"21.0285,105.8542",99.8
2024-01-01 14:27:00,VIN-A0289,25.8,44.9,"11.9404,108.4583",76.3
2024-01-01 14:30:00,VIN-A0290,37.4,35.8,"21.0285,105.8542",105.3
2024-01-01 14:33:00,VIN-A0291,18.7,76.7,"10.8231,106.6297",97.0
2024-01-01 14:36:00,VIN-A0292,32.7,67.9,"10.9460,108.4419",94.3
2024-01-01 14:39:00,VIN-A0293,49.7,25.5,"21.0285,105.8542",83.8
2024-01-01 14:42:00,VIN-A0294,13.3,69.4,"10.9460,108.4419",91.1
2024-01-01 14:45:00,VIN-A0295,37.0,25.9,"10.8231,106.6297",70.3
2024-01-01 14:48:00,VIN-A0296,36.2,25.1,"16.0544,108.2022",100.6
2024-01-01 14:51:00,VIN-A0297,34.7,16.4,"10.9460,108.4419",99.9
2024-01-01 14:54:00,VIN-A0298,21.1,41.1,"10.0452,105.7469",90.0
2024-01-01 14:57:00,VIN-A0299,100.0,81.6,"21.0285,105.8542",85.9
2024-01-01 15:00:00,VIN-A0300,89.0,46.4,"10.9460,108.4419",106.8
2024-01-01 15:03:00,VIN-A0301,103.5,59.7,"20.8449,106.6881",98.4
2024-01-01 15:06:00,VIN-A0302,50.1,15.9,"10.8231,106.6297",108.6
2024-01-01 15:09:00,VIN-A0303,20.6,95.0,"10.9460,108.4419",103.3
2024-01-01 15:12:00,VIN-A0304,110.4,13.4,"21.0285,105.8542",79.7
2024-01-01 15:15:00,VIN-A0305,70.7,54.8,"20.8449,106.6881",104.8
2024-01-01 15:18:00,VIN-A0306,89.5,26.0,"16.0544,108.2022",73.1
2024-01-01 15:21:00,VIN-A0307,76.0,55.4,"10.0452,105.7469",106.2
2024-01-01 15:24:00,VIN-A0308,41.9,74.1,"16.0544,108.2022",79.5
2024-01-01 15:27:00,VIN-A0309,17.6,23.7,"16.0544,108.2022",100.4
2024-01-01 15:30:00,VIN-A0310,78.7,21.8,"10.9460,108.4419",88.6
2024-01-01 15:33:00,VIN-A0311,67.6,60.0,"11.9404,108.4583",104.6
2024-01-01 15:36:00,VIN-A0312,75.3,19.3,"21.0285,105.8542",88.8
2024-01-01 15:39:00,VIN-A0313,75.8,80.7,"10.8231,106.6297",84.1
2024-01-01 15:42:00,VIN-A0314,8.9,48.9,"10.8231,106.6297",72.3
2024-01-01 15:45:00,VIN-A0315,99.8,12.3,"21.0285,105.8542",94.6
2024-01-01 15:48:00,VIN-A0316,60.8,49.0,"10.8231,106.6297",88.0
