Timestamp,VIN,Speed,FuelLevel,Location,EngineTemp
2024-01-16 18:24:00,VIN-D0068,66.7,34.4,"10.9460,108.4419",98.9
2024-01-16 18:27:00,VIN-D0069,59.6,5.6,"10.8231,106.6297",78.8
2024-01-16 18:30:00,VIN-D0070,46.2,86.7,"11.9404,108.4583",86.1
2024-01-16 18:33:00,VIN-D0071,0.4,96.9,"20.8449,106.6881",108.5
2024-01-16 18:36:00,VIN-D0072,16.7,86.2,"16.0544,108.2022",74.8
2024-01-16 18:39:00,VIN-D0073,116.0,79.8,"16.0544,108.2022",74.8
2024-01-16 18:42:00,VIN-D0074,99.5,25.2,"20.8449,106.6881",104.6
2024-01-16 18:45:00,VIN-D0075,64.5,50.7,"12.2388,109.1967",100.5
2024-01-16 18:48:00,VIN-D0076,16.0,29.8,"10.0452,105.7469",93.9
2024-01-16 18:51:00,VIN-D0077,23.7,6.1,"12.2388,109.1967",98.9
2024-01-16 18:54:00,VIN-D0078,43.2,60.7,"20.8449,106.6881",92.8
2024-01-16 18:57:00,VIN-D0079,79.5,8.5,"20.8449,106.6881",86.0
2024-01-16 19:00:00,VIN-D0080,116.0,8.1,"12.2388,109.1967",91.7
2024-01-16 19:03:00,VIN-D0081,118.6,14.0,"10.0452,105.7469",80.1
2024-01-16 19:06:00,VIN-D0082,109.7,24.5,"11.9404,108.4583",90.8
2024-01-16 19:09:00,VIN-D0083,87.2,59.9,"21.0285,105.8542",74.5
2024-01-16 19:12:00,VIN-D0084,62.5,34.4,"20.8449,106.6881",84.1
2024-01-16 19:15:00,VIN-D0085,18.5,29.8,"21.0285,105.8542",71.2
2024-01-16 19:18:00,VIN-D0086,46.7,27.3,"21.0285,105.8542",89.0
2024-01-16 19:21:00,VIN-D0087,84.9,34.2,"10.0452,105.7469",101.6
2024-01-16 19:24:00,VIN-D0088,30.3,95.2,"21.0285,105.8542",73.3
2024-01-16 19:27:00,VIN-D0089,49.3,37.1,"11.9404,108.4583",107.0
2024-01-16 19:30:00,VIN-D0090,88.6,82.9,"11.9404,108.4583",92.9
2024-01-16 19:33:00,VIN-D0091,31.0,12.0,"10.0452,105.7469",90.0
2024-01-16 19:36:00,VIN-D0092,90.6,92.5,"10.0452,105.7469",100.5
2024-01-16 19:39:00,VIN-D0093,49.2,91.4,"20.8449,106.6881",83.5
2024-01-16 19:42:00,VIN-D0094,59.6,51.4,"10.9460,108.4419",87.1
2024-01-16 19:45:00,VIN-D0095,59.1,51.4,"10.0452,105.7469",84.4
2024-01-16 19:48:00,VIN-D0096,67.1,11.8,"12.2388,109.1967",73.6
2024-01-16 19:51:00,VIN-D0097,30.8,61.6,"11.9404,108.4583",78.8
2024-01-16 19:54:00,VIN-D0098,97.7,57.8,"12.2388,109.1967",77.2
2024-01-16 19:57:00,VIN-D0099,94.4,86.2,"10.0452,105.7469",78.0
2024-01-16 20:00:00,VIN-D0100,72.8,69.6,"10.9460,108.4419",104.0
2024-01-16 20:03:00,VIN-D0101,13.8,87.3,"10.8231,106.6297",73.8
2024-01-16 20:06:00,VIN-D0102,9.8,62.9,"11.9404,108.4583",82.3
2024-01-16 20:09:00,VIN-D0103,116.0,34.2,"16.0544,108.2022",100.0
2024-01-16 20:12:00,VIN-D0104,49.5,28.9,"16.0544,108.2022",100.3
2024-01-16 20:15:00,VIN-D0105,31.4,60.6,"10.8231,106.6297",73.5
2024-01-16 20:18:00,VIN-D0106,103.7,54.8,"20.8449,106.6881",73.9
2024-01-16 20:21:00,VIN-D0107,112.1,78.8,"12.2388,109.1967",103.0
2024-01-16 20:24:00,VIN-D0108,84.5,6.8,"21.0285,105.8542",83.7
2024-01-16 20:27:00,VIN-D0109,108.7,26.3,"10.8231,106.6297",85.3
2024-01-16 20:30:00,VIN-D0110,73.6,59.4,"10.9460,108.4419",96.7
2024-01-16 20:33:00,VIN-D0111,46.5,22.2,"10.8231,106.6297",93.4
2024-01-16 20:36:00,VIN-D0112,47.3,9.3,"16.0544,108.2022",100.5
2024-01-16 20:39:00,VIN-D0113,55.0,46.1,"10.0452,105.7469",97.0
2024-01-16 20:42:00,VIN-D0114,6.9,53.3,"20.8449,106.6881",92.7
2024-01-16 20:45:00,VIN-D0115,52.7,20.0,"12.2388,109.1967",106.4
2024-01-16 20:48:00,VIN-D0116,74.5,49.6,"11.9404,108.4583",84.5
2024-01-16 20:51:00,VIN-D0117,81.8,63.7,"16.0544,108.2022",100.7
2024-01-16 20:54:00,VIN-D0118,58.7,5.7,"21.0285,105.8542",97.3
2024-01-16 20:57:00,VIN-D0119,37.0,63.8,"10.9460,108.4419",97.0
2024-01-16 21:00:00,VIN-D0120,24.7,81.8,"20.8449,106.6881",70.2
2024-01-16 21:03:00,VIN-D0121,116.0,45.3,"11.9404,108.4583",86.3
2024-01-16 21:06:00,VIN-D0122,66.2,55.9,"20.8449,106.6881",100.2
2024-01-16 21:09:00,VIN-D0123,4.2,76.8,"11.9404,108.4583",96.9
2024-01-16 21:12:00,VIN-D0124,56.9,94.5,"20.8449,106.6881",109.5
2024-01-16 21:15:00,VIN-D0125,57.5,83.8,"12.2388,109.1967",103.2
2024-01-16 21:18:00,VIN-D0126,113.9,92.0,"20.8449,106.6881",81.0
2024-01-16 21:21:00,VIN-D0127,106.0,9.9,"20.8449,106.6881",78.0
2024-01-16 21:24:00,VIN-D0128,58.8,84.8,"20.8449,106.6881",105.4
2024-01-16 21:27:00,VIN-D0129,91.8,38.3,"20.8449,106.6881",102.3
2024-01-16 21:30:00,VIN-D0130,95.8,74.9,"10.9460,108.4419",96.2
2024-01-16 21:33:00,VIN-D0131,46.5,63.8,"12.2388,109.1967",108.9
2024-01-16 21:36:00,VIN-D0132,89.3,38.1,"10.0452,105.7469",81.0
2024-01-16 21:39:00,VIN-D0133,53.2,29.0,"11.9404,108.4583",95.9
2024-01-16 21:42:00,VIN-D0134,86.0,17.3,"10.8231,106.6297",101.0
2024-01-16 21:45:00,VIN-D0135,29.0,52.0,"10.8231,106.6297",92.4
2024-01-16 21:48:00,VIN-D0136,32.7,84.0,"20.8449,106.6881",82.6
2024-01-16 21:51:00,VIN-D0137,27.2,64.3,"11.9404,108.4583",105.1
2024-01-16 21:54:00,VIN-D0138,28.4,81.4,"11.9404,108.4583",81.2
2024-01-16 21:57:00,VIN-D0139,104.0,8.1,"10.9460,108.4419",91.0
2024-01-16 22:00:00,VIN-D0140,45.0,55.5,"10.0452,105.7469",99.2
2024-01-16 22:03:00,VIN-D0141,44.6,43.3,"10.0452,105.7469",77.5
2024-01-16 22:06:00,VIN-D0142,72.9,28.5,"20.8449,106.6881",82.1
2024-01-16 22:09:00,VIN-D0143,88.8,9.1,"12.2388,109.1967",102.5
2024-01-16 22:12:00,VIN-D0144,3.5,26.0,"10.0452,105.7469",72.2
2024-01-16 22:15:00,VIN-D0145,96.4,31.1,"11.9404,108.4583",70.1
2024-01-16 22:18:00,VIN-D0146,105.6,25.8,"12.2388,109.1967",103.5
2024-01-16 22:21:00,VIN-D0147,37.7,9.4,"16.0544,108.2022",86.3
2024-01-16 22:24:00,VIN-D0148,62.0,87.6,"10.9460,108.4419",95.3
2024-01-16 22:27:00,VIN-D0149,51.8,24.2,"12.2388,109.1967",107.0
2024-01-16 22:30:00,VIN-D0150,56.1,66.5,"12.2388,109.1967",97.7
2024-01-16 22:33:00,VIN-D0151,119.7,95.6,"20.8449,106.6881",104.6
2024-01-16 22:36:00,VIN-D0152,89.5,28.5,"16.0544,108.2022",106.1
2024-01-16 22:39:00,VIN-D0153,23.6,79.5,"10.9460,108.4419",80.6
2024-01-16 22:42:00,VIN-D0154,40.3,18.9,"10.8231,106.6297",98.3
2024-01-16 22:45:00,VIN-D0155,90.9,31.9,"21.0285,105.8542",72.1
2024-01-16 22:48:00,VIN-D0156,10.7,22.0,"10.9460,108.4419",87.4
2024-01-16 22:51:00,VIN-D0157,58.0,55.7,"11.9404,108.4583",74.6
2024-01-16 22:54:00,VIN-D0158,35.9,54.2,"10.9460,108.4419",89.0
2024-01-16 22:57:00,VIN-D0159,76.1,24.2,"10.0452,105.7469",109.8
2024-01-16 23:00:00,VIN-D0160,103.6,7.1,"21.0285,105.8542",80.5
2024-01-16 23:03:00,VIN-D0161,25.8,35.5,"11.9404,108.4583",80.8
2024-01-16 23:06:00,VIN-D0162,113.6,55.2,"10.0452,105.7469",104.2
2024-01-16 23:09:00,VIN-D0163,2.8,81.8,"11.9404,108.4583",96.7
2024-01-16 23:12:00,VIN-D0164,92.2,70.2,"20.8449,106.6881",71.3
2024-01-16 23:15:00,VIN-D0165,91.3,7.8,"20.8449,106.6881",104.4
2024-01-16 23:18:00,VIN-D0166,56.4,46.1,"10.9460,108.4419",72.4
2024-01-16 23:21:00,VIN-D0167,10.2,85.4,"21.0285,105.8542",107.7
2024-01-16 23:24:00,VIN-D0168,72.0,27.7,"20.8449,106.6881",106.9
2024-01-16 23:27:00,VIN-D0169,103.5,59.1,"16.0544,108.2022",77.5
2024-01-16 23:30:00,VIN-D0170,55.4,39.6,"12.2388,109.1967",108.4
2024-01-16 23:33:00,VIN-D0171,12.3,75.0,"10.0452,105.7469",106.4
2024-01-16 23:36:00,VIN-D0172,29.8,44.1,"10.9460,108.4419",70.4
2024-01-16 23:39:00,VIN-D0173,110.0,53.0,"10.8231,106.6297",89.6
2024-01-16 23:42:00,VIN-D0174,7.9,9.3,"20.8449,106.6881",103.8
2024-01-16 23:45:00,VIN-D0175,43.6,89.2,"20.8449,106.6881",80.7
2024-01-16 23:48:00,VIN-D0176,59.5,96.7,"10.0452,105.7469",100.5
2024-01-16 23:51:00,VIN-D0177,81.7,33.6,"12.2388,109.1967",90.5
2024-01-16 23:54:00,VIN-D0178,23.6,6.0,"12.2388,109.1967",90.7
2024-01-16 23:57:00,VIN-D0179,92.3,48.9,"20.8449,106.6881",107.2
2024-01-17 00:00:00,VIN-D0180,39.4,32.1,"10.8231,106.6297",104.7
2024-01-17 00:03:00,VIN-D0181,105.3,63.9,"10.9460,108.4419",77.4
2024-01-17 00:06:00,VIN-D0182,6.9,5.9,"21.0285,105.8542",104.7
2024-01-17 00:09:00,VIN-D0183,66.5,82.8,"10.0452,105.7469",101.7
2024-01-17 00:12:00,VIN-D0184,94.3,81.3,"12.2388,109.1967",79.8
2024-01-17 00:15:00,VIN-D0185,113.8,45.7,"11.9404,108.4583",99.8
2024-01-17 00:18:00,VIN-D0186,60.3,30.4,"12.2388,109.1967",109.8
2024-01-17 00:21:00,VIN-D0187,106.7,57.3,"11.9404,108.4583",109.9
2024-01-17 00:24:00,VIN-D0188,70.5,7.3,"16.0544,108.2022",108.9
2024-01-17 00:27:00,VIN-D0189,4.0,64.5,"11.9404,108.4583",87.4
2024-01-17 00:30:00,VIN-D0190,101.4,83.4,"16.0544,108.2022",86.9
2024-01-17 00:33:00,VIN-D0191,75.0,10.1,"11.9404,108.4583",76.4
2024-01-17 00:36:00,VIN-D0192,100.0,66.7,"16.0544,108.2022",94.3
2024-01-17 00:39:00,VIN-D0193,71.8,64.1,"20.8449,106.6881",77.8
2024-01-17 00:42:00,VIN-D0194,2.6,62.0,"16.0544,108.2022",106.4
2024-01-17 00:45:00,VIN-D0195,43.0,96.6,"11.9404,108.4583",80.6
2024-01-17 00:48:00,VIN-D0196,0.4,28.3,"10.9460,108.4419",93.9
2024-01-17 00:51:00,VIN-D0197,71.2,81.3,"12.2388,109.1967",102.2
2024-01-17 00:54:00,VIN-D0198,101.0,81.4,"10.9460,108.4419",78.3
2024-01-17 00:57:00,VIN-D0199,19.6,16.2,"11.9404,108.4583",78.6
2024-01-17 01:00:00,VIN-D0200,67.0,92.5,"10.8231,106.6297",70.9
2024-01-17 01:03:00,VIN-D0201,15.4,12.4,"16.0544,108.2022",98.0
2024-01-17 01:06:00,VIN-D0202,91.0,70.8,"20.8449,106.6881",107.3
2024-01-17 01:09:00,VIN-D0203,15.2,91.3,"12.2388,109.1967",91.1
2024-01-17 01:12:00,VIN-D0204,14.9,70.8,"10.0452,105.7469",106.4
2024-01-17 01:15:00,VIN-D0205,6.7,96.3,"12.2388,109.1967",91.2
2024-01-17 01:18:00,VIN-D0206,85.1,25.7,"11.9404,108.4583",87.7
2024-01-17 01:21:00,VIN-D0207,98.9,62.0,"10.0452,105.7469",93.5
2024-01-17 01:24:00,VIN-D0208,63.1,76.1,"12.2388,109.1967",103.2
2024-01-17 01:27:00,VIN-D0209,39.5,69.6,"10.0452,105.7469",91.1
2024-01-17 01:30:00,VIN-D0210,12.6,86.5,"16.0544,108.2022",89.4
2024-01-17 01:33:00,VIN-D0211,103.1,22.8,"16.0544,108.2022",87.5
2024-01-17 01:36:00,VIN-D0212,32.9,17.5,"11.9404,108.4583",104.7
2024-01-17 01:39:00,VIN-D0213,11.8,37.6,"11.9404,108.4583",84.6
2024-01-17 01:42:00,VIN-D0214,56.0,44.8,"21.0285,105.8542",83.5
2024-01-17 01:45:00,VIN-D0215,40.6,8.9,"10.8231,106.6297",107.5
2024-01-17 01:48:00,VIN-D0216,14.9,45.2,"11.9404,108.4583",103.8
2024-01-17 01:51:00,VIN-D0217,31.4,52.7,"20.8449,106.6881",74.1
2024-01-17 01:54:00,VIN-D0218,95.9,6.4,"12.2388,109.1967",90.5
2024-01-17 01:57:00,VIN-D0219,33.8,75.2,"11.9404,108.4583",99.5
2024-01-17 02:00:00,VIN-D0220,61.3,17.9,"12.2388,109.1967",81.5
2024-01-17 02:03:00,VIN-D0221,85.4,8.9,"11.9404,108.4583",71.1
2024-01-17 02:06:00,VIN-D0222,111.9,44.2,"11.9404,108.4583",83.9
2024-01-17 02:09:00,VIN-D0223,42.3,71.3,"10.0452,105.7469",84.7
2024-01-17 02:12:00,VIN-D0224,39.9,53.5,"10.8231,106.6297",90.3
2024-01-17 02:15:00,VIN-D0225,85.4,68.1,"10.9460,108.4419",87.5
2024-01-17 02:18:00,VIN-D0226,39.6,47.5,"10.9460,108.4419",95.1
2024-01-17 02:21:00,VIN-D0227,112.1,30.8,"16.0544,108.2022",84.8
2024-01-17 02:24:00,VIN-D0228,105.5,16.2,"10.0452,105.7469",90.6
2024-01-17 02:27:00,VIN-D0229,17.8,32.4,"10.0452,105.7469",89.3
2024-01-17 02:30:00,VIN-D0230,56.4,8.7,"10.9460,108.4419",72.5
2024-01-17 02:33:00,VIN-D0231,34.2,36.4,"11.9404,108.4583",94.0
2024-01-17 02:36:00,VIN-D0232,34.1,84.1,"20.8449,106.6881",88.5
2024-01-17 02:39:00,VIN-D0233,31.8,73.4,"21.0285,105.8542",87.5
2024-01-17 02:42:00,VIN-D0234,15.9,69.4,"11.9404,108.4583",101.5
2024-01-17 02:45:00,VIN-D0235,79.1,51.4,"16.0544,108.2022",83.2
2024-01-17 02:48:00,VIN-D0236,70.3,37.6,"10.8231,106.6297",107.2
2024-01-17 02:51:00,VIN-D0237,93.2,45.9,"12.2388,109.1967",95.0
2024-01-17 02:54:00,VIN-D0238,94.9,40.7,"21.0285,105.8542",101.3
2024-01-17 02:57:00,VIN-D0239,109.4,98.6,"10.9460,108.4419",75.9
2024-01-17 03:00:00,VIN-D0240,57.9,39.2,"21.0285,105.8542",107.7
2024-01-17 03:03:00,VIN-D0241,98.0,95.1,"10.0452,105.7469",81.1
2024-01-17 03:06:00,VIN-D0242,59.6,93.2,"10.8231,106.6297",72.2
2024-01-17 03:09:00,VIN-D0243,34.0,39.6,"10.0452,105.7469",101.6
2024-01-17 03:12:00,VIN-D0244,42.4,64.1,"11.9404,108.4583",105.5
2024-01-17 03:15:00,VIN-D0245,43.6,46.3,"16.0544,108.2022",108.3
2024-01-17 03:18:00,VIN-D0246,50.9,58.0,"10.0452,105.7469",78.1
2024-01-17 03:21:00,VIN-D0247,95.3,93.1,"10.9460,108.4419",98.0
2024-01-17 03:24:00,VIN-D0248,103.3,44.4,"10.8231,106.6297",92.4
2024-01-17 03:27:00,VIN-D0249,93.9,38.8,"10.8231,106.6297",82.1
2024-01-17 03:30:00,VIN-D0250,96.4,60.2,"10.8231,106.6297",90.1
2024-01-17 03:33:00,VIN-D0251,91.1,9.8,"10.0452,105.7469",73.2
2024-01-17 03:36:00,VIN-D0252,10.7,91.5,"10.9460,108.4419",92.4
2024-01-17 03:39:00,VIN-D0253,91.9,13.9,"10.9460,108.4419",93.3
2024-01-17 03:42:00,VIN-D0254,26.8,57.8,"10.8231,106.6297",101.1
2024-01-17 03:45:00,VIN-D0255,73.9,96.7,"21.0285,105.8542",96.7
2024-01-17 03:48:00,VIN-D0256,50.4,54.7,"11.9404,108.4583",95.8
2024-01-17 03:51:00,VIN-D0257,2.9,13.4,"11.9404,108.4583",84.9
2024-01-17 03:54:00,VIN-D0258,91.5,23.7,"21.0285,105.8542",73.7
2024-01-17 03:57:00,VIN-D0259,44.3,24.4,"10.8231,106.6297",76.5
2024-01-17 04:00:00,VIN-D0260,34.2,8.1,"10.0452,105.7469",97.4
2024-01-17 04:03:00,VIN-D0261,88.0,72.2,"20.8449,106.6881",79.7
2024-01-17 04:06:00,VIN-D0262,70.5,22.6,"10.8231,106.6297",96.6
2024-01-17 04:09:00,VIN-D0263,106.7,56.6,"10.9460,108.4419",90.8
2024-01-17 04:12:00,VIN-D0264,113.2,99.5,"21.0285,105.8542",92.4
2024-01-17 04:15:00,VIN-D0265,73.8,55.2,"12.2388,109.1967",108.1
2024-01-17 04:18:00,VIN-D0266,54.0,14.4,"20.8449,106.6881",100.9
2024-01-17 04:21:00,VIN-D0267,51.9,28.6,"12.2388,109.1967",105.2
2024-01-17 04:24:00,VIN-D0268,96.5,75.2,"10.0452,105.7469",82.0
2024-01-17 04:27:00,VIN-D0269,83.9,22.6,"16.0544,108.2022",99.7
2024-01-17 04:30:00,VIN-D0270,48.6,32.7,"12.2388,109.1967",76.0
2024-01-17 04:33:00,VIN-D0271,97.9,34.2,"10.8231,106.6297",80.3
2024-01-17 04:36:00,VIN-D0272,77.8,23.4,"16.0544,108.2022",100.5
2024-01-17 04:39:00,VIN-D0273,71.9,46.2,"10.0452,105.7469",87.7
2024-01-17 04:42:00,VIN-D0274,94.2,36.1,"21.0285,105.8542",97.3
2024-01-17 04:45:00,VIN-D0275,66.0,47.1,"12.2388,109.1967",80.9
2024-01-17 04:48:00,VIN-D0276,68.0,34.6,"10.9460,108.4419",96.6
2024-01-17 04:51:00,VIN-D0277,36.7,95.2,"20.8449,106.6881",102.6
2024-01-17 04:54:00,VIN-D0278,26.1,80.4,"11.9404,108.4583",80.0
2024-01-17 04:57:00,VIN-D0279,97.2,36.4,"20.8449,106.6881",86.1
2024-01-17 05:00:00,VIN-D0280,78.4,23.6,"12.2388,109.1967",70.4
2024-01-17 05:03:00,VIN-D0281,18.3,41.0,"10.8231,106.6297",103.9
2024-01-17 05:06:00,VIN-D0282,112.6,81.5,"12.2388,109.1967",100.6
2024-01-17 05:09:00,VIN-D0283,70.7,42.1,"21.0285,105.8542",108.3
2024-01-17 05:12:00,VIN-D0284,14.6,98.7,"16.0544,108.2022",103.6
2024-01-17 05:15:00,VIN-D0285,69.2,80.1,"10.0452,105.7469",96.6
2024-01-17 05:18:00,VIN-D0286,78.0,97.6,"16.0544,108.2022",80.7
2024-01-17 05:21:00,VIN-D0287,67.2,18.1,"10.8231,106.6297",79.1
2024-01-17 05:24:00,VIN-D0288,24.9,51.2,"12.2388,109.1967",72.1
2024-01-17 05:27:00,VIN-D0289,46.4,72.7,"10.0452,105.7469",90.6
2024-01-17 05:30:00,VIN-D0290,59.0,33.6,"11.9404,108.4583",89.8
2024-01-17 05:33:00,VIN-D0291,29.4,93.2,"11.9404,108.4583",83.1
2024-01-17 05:36:00,VIN-D0292,46.2,81.0,"11.9404,108.4583",97.0
2024-01-17 05:39:00,VIN-D0293,53.9,42.9,"11.9404,108.4583",103.0
2024-01-17 05:42:00,VIN-D0294,55.2,41.6,"10.8231,106.6297",72.2
2024-01-17 05:45:00,VIN-D0295,42.3,11.4,"16.0544,108.2022",106.7
2024-01-17 05:48:00,VIN-D0296,76.5,50.5,"20.8449,106.6881",80.4
2024-01-17 05:51:00,VIN-D0297,30.7,62.2,"10.0452,105.7469",108.7
2024-01-17 05:54:00,VIN-D0298,109.9,20.7,"10.8231,106.6297",84.7
2024-01-17 05:57:00,VIN-D0299,12.9,96.4,"11.9404,108.4583",77.7
2024-01-17 06:00:00,VIN-D0300,30.2,29.1,"10.8231,106.6297",72.5
2024-01-17 06:03:00,VIN-D0301,18.1,98.2,"20.8449,106.6881",87.7
2024-01-17 06:06:00,VIN-D0302,54.7,14.5,"11.9404,108.4583",75.5
2024-01-17 06:09:00,VIN-D0303,29.9,12.9,"21.0285,105.8542",92.9
2024-01-17 06:12:00,VIN-D0304,63.3,68.7,"10.8231,106.6297",102.2
2024-01-17 06:15:00,VIN-D0305,49.1,64.6,"10.0452,105.7469",79.0
2024-01-17 06:18:00,VIN-D0306,105.5,57.0,"10.8231,106.6297",91.7
2024-01-17 06:21:00,VIN-D0307,75.1,98.9,"16.0544,108.2022",103.3
2024-01-17 06:24:00,VIN-D0308,85.1,52.6,"10.9460,108.4419",106.0
2024-01-17 06:27:00,VIN-D0309,49.3,99.5,"16.0544,108.2022",104.2
2024-01-17 06:30:00,VIN-D0310,80.6,70.7,"10.8231,106.6297",101.2
2024-01-17 06:33:00,VIN-D0311,15.5,24.4,"21.0285,105.8542",70.1
2024-01-17 06:36:00,VIN-D0312,4.9,98.3,"21.0285,105.8542",99.5
2024-01-17 06:39:00,VIN-D0313,58.9,8.6,"16.0544,108.2022",75.1
2024-01-17 06:42:00,VIN-D0314,9.8,30.4,"10.9460,108.4419",106.0
2024-01-17 06:45:00,VIN-D0315,78.5,84.2,"12.2388,109.1967",93.2
2024-01-17 06:48:00,VIN-D0316,92.0,39.4,"10.8231,106.6297",83.4
